1.096000000000000000e+03,1.059187500000000000e+03,0.000000000000000000e+00
1.096000000000000000e+03,1.060083333333333258e+03,0.000000000000000000e+00
1.096000000000000000e+03,1.060083333333333258e+03,0.000000000000000000e+00
1.096000000000000000e+03,1.061687500000000000e+03,0.000000000000000000e+00
1.096000000000000000e+03,1.062291666666666742e+03,0.000000000000000000e+00
1.096000000000000000e+03,1.063395833333333258e+03,0.000000000000000000e+00
1.096000000000000000e+03,1.064583333333333258e+03,0.000000000000000000e+00
1.096000000000000000e+03,1.067250000000000000e+03,0.000000000000000000e+00
1.096000000000000000e+03,1.067875000000000000e+03,0.000000000000000000e+00
1.096000000000000000e+03,1.069208333333333258e+03,0.000000000000000000e+00
1.096000000000000000e+03,1.069510638297872447e+03,0.000000000000000000e+00
1.096000000000000000e+03,1.069510638297872447e+03,0.000000000000000000e+00
1.096000000000000000e+03,1.069958333333333258e+03,0.000000000000000000e+00
1.096000000000000000e+03,1.070229166666666742e+03,0.000000000000000000e+00
1.096000000000000000e+03,1.070520833333333258e+03,0.000000000000000000e+00
1.096000000000000000e+03,1.070770833333333258e+03,0.000000000000000000e+00
1.099000000000000000e+03,1.071750000000000000e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.072020833333333258e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.072625000000000000e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.072854166666666742e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.073104166666666742e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.073229166666666742e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.073250000000000000e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.073250000000000000e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.073333333333333258e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.073458333333333258e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.073458333333333258e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.073458333333333258e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.073787234042553109e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.073787234042553109e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.074595744680851112e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.074595744680851112e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.074702127659574444e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.074702127659574444e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.074702127659574444e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.074702127659574444e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.074702127659574444e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.074702127659574444e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.075404255319148888e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.075553191489361780e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.075553191489361780e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.075787234042553109e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.075787234042553109e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.075787234042553109e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.076170212765957558e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.076170212765957558e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.076255319148936223e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.076510638297872447e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.076510638297872447e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.076510638297872447e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.076872340425532002e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.076872340425532002e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.076872340425532002e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.076872340425532002e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.076872340425532002e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.077127659574467998e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.077127659574467998e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.077297872340425556e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.077297872340425556e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.077297872340425556e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.077297872340425556e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.077297872340425556e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.077297872340425556e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.077297872340425556e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.077425531914893554e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.077425531914893554e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.077425531914893554e+03,1.000000000000000000e+00
